,ABD,Alcol_peso,Alcol_vol,Attenuazione Reale (RDF) %,Attenuazione vendita apparente %p,Cellule all'insemenzamento,Diacetile + precursori (ferm.),Differenza apparente-limite,Durata di conservazione lievito in cella,Estratto apparente,Estratto apparente limite %Pp,Estratto reale,Fermentation rate (13.5°-5.5°),Grado primitivo %Pp,Hopped Wort,Hopped Wort (37°C),NBB-A,NBB-B,Pentandione + precursori,pH,Rapporto ER/ABW,Temperatura Fermentazione,Temp. lievito all'insemenzamento,Tempo di riduzione diacetile
3644,0.0,5.53,7.06,67.46,83.46,16.47,50.0,0.21,19.2,2.58,2.37,5.07,3.69,15.58,0.0,0.0,0.0,0.0,32.0,4.31,0.92,14.5,7.05,9.7
3645,0.0,5.65,7.22,67.55,83.6,15.78,50.0,0.2,25.0,2.6,2.4,5.15,3.0,15.87,0.0,0.0,0.0,0.0,40.0,4.34,0.91,14.6,2.5,8.79
3646,0.0,5.65,7.21,67.99,84.1,16.54,45.0,0.14,6.45,2.51,2.37,5.05,5.49,15.78,0.0,0.0,0.0,0.0,39.0,4.25,0.89,14.5,8.16,9.79
3647,0.0,5.72,7.3,67.93,84.05,16.0,40.0,0.11,12.1,2.55,2.44,5.12,2.95,15.97,0.0,0.0,0.0,0.0,30.0,4.32,0.9,14.6,9.8,10.0
3648,0.0,5.77,7.37,67.68,83.82,16.0,50.0,0.18,10.2,2.61,2.43,5.22,2.96,16.15,0.0,0.0,0.0,0.0,48.0,4.25,0.9,14.6,2.5,10.0
3649,0.0,4.9,6.55,60.28,74.66,16.0,46.0,1.69,6.5,4.06,2.37,6.37,2.5,16.04,0.0,0.0,0.0,0.0,39.0,4.54,1.25,14.6,2.5,9.8
3650,0.0,5.46,6.99,63.87,79.1,16.0,50.0,0.96,10.3,3.38,2.42,5.85,2.5,16.19,0.0,0.0,0.0,0.0,40.0,4.62,1.07,14.5,2.5,10.0
3651,0.0,5.216431803490627,6.65959706959707,67.74516483516483,83.12148349261511,16.513326906598117,39.796223175965665,0.3180995475113122,7.3,2.489437621202327,2.1715276879982763,4.82351863822452,2.5153247588424437,14.776283128636068,0.0,0.0,0.0,0.0,49.139746835443034,4.257050452781371,0.9269790993320406,12.807534027221777,8.3,11.219009009009008
3652,0.0,5.74,7.33,67.79,83.98,16.45,44.0,0.12,10.1,2.57,2.45,5.17,3.0,16.05,0.0,0.0,0.0,0.0,33.0,4.25,0.9,14.6,7.9,9.6
3653,0.0,5.62,7.18,66.96,82.84,17.95,49.0,0.24,20.47475871313673,2.73,2.49,5.26,2.09,15.92,0.0,0.0,0.0,0.0,47.0,4.22,0.94,12.0,2.8270625,12.88
3654,0.0,4.99,6.35,72.3,86.8,17.2,34.0,0.2,8.5,1.79,1.59,3.95,2.8,13.54,0.0,0.0,0.0,0.0,41.0,4.1,0.79,13.0,10.4,12.29
3655,0.0,5.04,6.42,72.86,86.3,17.25,31.0,0.45,14.4,1.86,1.41,3.88,2.15,13.57,0.0,0.0,0.0,0.0,31.0,4.11,0.77,13.0,17.1,13.04
3656,0.0,4.97,6.33,72.32,86.4,17.1,26.0,0.43,13.1,1.84,1.41,3.93,2.48,13.49,0.0,0.0,0.0,0.0,26.0,4.1,0.79,14.0,11.89,11.54
3657,0.0,4.95,6.3,72.76,26.8,17.0,34.0,0.28,9.48,1.9,1.62,3.83,2.68,13.35,0.0,0.0,0.0,0.0,28.0,4.11,0.77,13.0,10.11,10.29
3658,0.0,4.9,6.24,71.78,85.9,17.1,29.0,0.29,7.15,1.89,1.6,3.98,2.89,13.41,0.0,0.0,0.0,0.0,35.0,4.1,0.81,13.0,5.5,12.29
3659,0.0,4.97,6.33,72.84,85.7,16.95,31.0,0.38,14.12,1.91,1.53,3.83,2.51,13.39,0.0,0.0,0.0,0.0,30.0,4.18,0.77,13.0,5.5,12.0
3660,0.0,4.98,6.34,72.83,85.5,17.4,35.0,0.34,8.55,1.94,1.6,3.84,2.4,13.42,0.0,0.0,0.0,0.0,39.0,4.1,0.77,13.0,10.3,11.46
3661,0.0,4.97,6.33,72.53,86.3,16.95,28.0,0.31,9.2,1.84,1.53,3.89,2.25,13.45,0.0,0.0,0.0,0.0,26.0,4.1,0.78,13.0,8.2,11.96
3662,0.0,4.93,6.28,72.52,86.4,17.2,35.0,0.29,9.07,1.81,1.52,3.86,2.67,13.35,0.0,0.0,0.0,0.0,39.0,4.24,0.78,13.0,5.5,10.67
3663,0.0,4.97,6.33,72.53,86.0,17.15,34.0,0.32,14.35,1.88,1.56,3.89,2.68,13.45,0.0,0.0,0.0,0.0,34.0,4.26,0.78,13.0,5.5,11.42
3664,0.0,4.98,6.34,72.62,86.8,17.15,30.0,0.31,12.1,1.78,1.47,3.88,4.03,13.46,0.0,0.0,0.0,0.0,29.0,4.1,0.78,13.0,10.6,27.08
3665,0.0,4.94,6.29,71.75,86.9,17.1,35.0,0.22,8.1,1.77,1.55,4.02,2.09,13.52,0.0,0.0,0.0,0.0,30.0,4.11,0.81,13.0,8.4,11.08
3666,0.0,4.88,6.21,71.8,87.8,17.1,24.0,0.14,10.0,1.63,1.49,3.96,2.87,13.35,0.0,0.0,0.0,0.0,15.0,4.1,0.81,13.0,2.5,11.33
3667,0.0,4.95,6.3,71.69,87.3,17.2,29.0,0.22,16.0,1.72,1.5,4.04,2.4,13.55,0.0,0.0,0.0,0.0,25.0,4.11,0.82,13.0,2.5,10.08
3668,0.0,5.6,7.15,67.54,83.6,16.54,41.0,0.18,7.3,2.58,2.4,5.11,3.0,15.74,0.0,0.0,0.0,0.0,39.0,4.22,0.91,14.5,8.3,9.88
3669,0.0,4.62,5.89,66.69,82.54,16.74,46.0,0.18,20.47475871313673,2.33,2.15,4.44,1.71,13.33,0.0,0.0,0.0,0.0,37.0,4.21,0.96,13.0,2.8270625,12.25
3670,0.0,5.03,6.4,72.82,87.1,17.15,31.0,0.28,14.15,1.75,1.47,3.88,2.52,13.55,0.0,0.0,0.0,0.0,33.0,4.11,0.77,13.0,6.5,11.5
3671,0.0,4.97,6.34,72.02,87.8,17.0,21.0,0.19,21.0,1.66,1.47,3.99,2.49,13.56,0.0,0.0,0.0,0.0,15.0,4.1,0.8,13.0,2.5,12.21
3672,0.0,4.97,6.33,72.53,85.9,17.2,28.0,0.43,4.4,1.89,1.46,3.89,3.06,13.45,0.0,0.0,0.0,0.0,29.0,4.1,0.78,13.0,12.4,12.33
3673,0.0,4.95,6.3,72.09,88.1,17.25,35.0,0.17,7.0,1.61,1.44,3.96,2.67,13.48,0.0,0.0,0.0,0.0,32.0,4.11,0.8,13.0,8.78,10.04
3674,0.0,5.65,7.23,67.45,83.46,16.45,44.0,0.19,13.45,2.63,2.44,5.18,3.0,15.92,0.0,0.0,0.0,0.0,40.0,4.19,0.92,14.5,7.12,9.63
3675,0.0,5.57,7.11,67.3,83.25,16.45,46.0,0.19,16.4,2.63,2.44,5.14,3.0,15.72,0.0,0.0,0.0,0.0,42.0,4.14,0.92,14.5,6.5,10.0
3676,0.0,5.7,7.28,67.3,83.3,16.0,41.0,0.16,25.4,2.68,2.52,5.25,3.0,16.05,0.0,0.0,0.0,0.0,36.0,4.24,0.92,14.5,2.5,10.0
3677,0.0,5.65,7.22,66.73,82.57,16.47,43.0,0.16,13.25,2.8,2.64,5.34,3.0,16.05,0.0,0.0,0.0,0.0,40.0,4.17,0.95,14.5,6.55,9.83
3678,0.0,5.8,7.41,67.31,83.3,16.58,35.0,0.35,8.44,2.72,2.37,5.33,4.47,16.31,0.0,0.0,0.0,0.0,26.0,4.3,0.92,12.807534027221777,7.45,10.63
3679,0.0,6.14,7.84,68.77,85.07,17.55,34.0,0.27,45.0,2.52,2.25,5.26,2.06,16.85,0.0,0.0,0.0,0.0,30.0,4.4,0.86,12.807534027221777,5.6,11.0
3680,0.0,5.89,7.52,67.76,83.85,19.0,36.0,0.2,48.0,2.66,2.46,5.3,2.5,16.44,0.0,0.0,0.0,0.0,30.0,4.25,0.9,12.807534027221777,5.6,11.0
3681,0.0,5.65,7.22,67.2,83.17,18.0,37.0,0.24,6.15,2.68,2.44,5.23,1.9,15.94,0.0,0.0,0.0,0.0,35.0,4.35,0.93,12.807534027221777,5.6,11.0
3682,0.0,5.75,7.35,67.18,83.12,17.47,40.0,0.18,10.2,2.74,2.56,5.32,2.5,16.21,0.0,0.0,0.0,0.0,31.0,4.25,0.93,12.807534027221777,5.7,10.96
3683,0.0,4.26,5.43,67.34,83.38,12.9,209.0,0.21,20.3,2.04,1.83,4.0,2.2,12.25,0.0,0.0,0.0,0.0,156.0,4.11,0.94,13.2,7.1,6.21
3684,0.0,5.13,6.59,60.84,75.36,16.0,157.0,0.95,16.36,3.94,2.99,6.26,2.63,15.99,0.0,0.0,0.0,0.0,120.0,4.29,1.22,13.0,2.5,12.54
3685,0.0,5.03,6.4,72.82,87.4,17.2,34.0,0.05,11.1,1.71,1.66,3.88,2.68,13.55,0.0,0.0,0.0,0.0,38.0,4.15,0.77,13.0,2.5,10.71
3686,0.0,4.98,6.34,72.52,87.7,16.9,35.0,0.05,9.14,1.66,1.61,3.9,2.39,13.48,0.0,0.0,0.0,0.0,32.0,4.11,0.78,13.0,9.29,10.46
3687,0.0,4.95,6.3,72.04,87.5,16.9,34.0,0.17,15.0,1.68,1.51,3.97,2.4,13.49,0.0,0.0,0.0,0.0,31.0,4.15,0.8,13.0,9.1,10.54
3688,0.0,4.95,6.3,72.04,86.8,17.1,29.0,0.16,8.51,1.78,1.62,3.97,2.7,13.49,0.0,0.0,0.0,0.0,27.0,4.12,0.8,14.0,2.5,10.71
3689,0.0,4.97,6.32,72.38,87.3,17.1,30.0,0.13,15.2,1.71,1.58,3.92,2.17,13.48,0.0,0.0,0.0,0.0,55.0,4.16,0.79,13.0,10.0,11.46
3690,0.0,5.1,6.49,73.65,86.6,17.2,34.0,0.34,21.2,1.82,1.48,3.77,2.99,13.57,0.0,0.0,0.0,0.0,41.0,4.11,0.74,13.0,2.5,11.21
3691,0.0,4.93,6.28,71.86,86.0,16.9,33.0,0.09,8.56,1.88,1.79,3.99,2.8,13.47,0.0,0.0,0.0,0.0,45.0,4.12,0.81,13.0,13.0,10.25
3692,0.0,4.96,6.31,72.54,87.5,17.1,35.0,0.23,15.5,1.68,1.45,3.88,2.39,13.42,0.0,0.0,0.0,0.0,44.0,4.15,0.78,13.0,12.0,11.0
3693,0.0,5.51,7.03,68.05,84.26,16.78,45.0,0.1,5.2,2.42,2.32,4.92,3.0,15.4,0.0,0.0,0.0,0.0,37.0,4.1,0.89,14.5,6.9,10.0
3694,0.0,6.15,7.86,67.85,83.96,16.77,46.0,0.16,8.17,2.74,2.58,5.49,3.0,17.08,0.0,0.0,0.0,0.0,36.0,4.26,0.89,14.5,5.7,9.13
3695,0.0,5.81,7.42,68.17,84.34,16.0,50.0,0.15,5.2,2.53,2.38,5.14,3.0,16.15,0.0,0.0,0.0,0.0,47.0,4.12,0.88,14.5,6.9,10.0
3696,0.0,5.86,7.53,71.54,72.2,16.0,50.0,2.03,20.47475871313673,4.33,2.3,4.43,2.23,15.57,0.0,0.0,0.0,0.0,39.0,4.13,0.76,12.0,2.8270625,13.58
3697,0.0,5.68,7.25,67.53,83.59,16.44,50.0,0.28,21.3,2.62,2.34,5.18,3.0,15.95,0.0,0.0,0.0,0.0,44.0,4.15,0.91,14.5,2.5,10.0
3698,0.0,5.77,7.37,67.89,84.03,16.78,47.0,0.18,29.15,2.57,2.39,5.17,3.0,16.1,0.0,0.0,0.0,0.0,36.0,4.11,0.9,14.5,9.07,8.88
3699,0.0,6.14,7.83,70.67,87.38,17.4,40.0,0.04,13.3,2.07,2.03,4.82,2.34,16.43,0.0,0.0,0.0,0.0,33.0,4.3,0.79,12.807534027221777,6.7,11.0
3700,0.0,5.95,7.58,71.41,88.37,16.0,40.0,0.09,11.29,1.84,1.75,4.52,2.31,15.81,0.0,0.0,0.0,0.0,32.0,4.3,0.76,12.807534027221777,7.41,11.0
3701,0.0,5.58,7.13,68.13,82.71,17.44,39.0,0.18,9.5,2.69,2.51,4.96,2.46,15.56,0.0,0.0,0.0,0.0,33.0,4.3,0.89,12.807534027221777,8.0,11.0
3702,0.0,5.49,7.02,65.57,81.11,17.0,32.0,0.21,11.2,3.0,2.79,5.47,2.16,15.89,0.0,0.0,0.0,0.0,21.0,4.44,1.0,12.807534027221777,2.5,11.0
3703,0.0,5.58,7.13,67.29,83.28,16.0,38.0,0.46,33.3,2.63,2.17,5.15,2.16,15.74,0.0,0.0,0.0,0.0,37.0,4.4,0.92,12.807534027221777,2.5,11.0
3704,0.0,4.95,6.3,72.76,86.1,17.2,31.0,0.33,3.4,1.86,1.53,3.83,2.93,13.35,0.0,0.0,0.0,0.0,33.0,4.11,0.77,13.0,2.5,10.54
3705,0.0,5.01,6.38,72.84,86.9,17.2,30.0,0.19,68.4,1.76,1.57,3.86,2.53,13.49,0.0,0.0,0.0,0.0,39.0,4.15,0.77,13.0,9.13,14.29
3706,0.0,4.96,6.31,72.34,87.0,17.1,29.0,0.08,22.45,1.74,1.66,3.92,2.16,13.46,0.0,0.0,0.0,0.0,44.0,4.11,0.79,13.0,7.5,14.67
3707,0.0,5.05,6.43,72.85,87.0,17.3,28.0,0.17,27.0,1.76,1.59,3.89,2.3,13.59,0.0,0.0,0.0,0.0,31.0,4.15,0.77,13.0,5.85,12.42
3708,0.0,4.95,6.3,72.45,87.0,16.99,35.0,0.07,20.0,1.74,1.67,3.89,2.23,13.41,0.0,0.0,0.0,0.0,39.0,4.15,0.79,13.0,9.51,10.42
3709,0.0,5.1,6.49,73.4,87.2,17.0,34.0,0.05,12.4,1.75,1.7,3.82,2.39,13.62,0.0,0.0,0.0,0.0,41.0,4.01,0.75,13.0,6.0,10.79
3710,0.0,5.55,7.21,67.9,84.05,16.8,49.0,0.16,48.0,2.52,2.36,5.07,4.47,15.79,0.0,0.0,0.0,0.0,39.0,4.11,0.9,14.5,4.96,8.83
3711,0.0,5.79,7.4,67.32,83.36,16.77,31.0,0.23,37.1,2.71,2.48,5.32,3.92,16.28,0.0,0.0,0.0,0.0,21.0,4.16,0.92,14.5,6.11,9.0
3712,0.0,5.7,7.28,67.12,83.09,16.88,43.0,0.29,44.15,2.72,2.43,5.29,3.0,16.09,0.0,0.0,0.0,0.0,16.0,4.15,0.93,14.5,5.45,10.0
3713,0.0,5.67,7.25,67.88,80.83,16.0,43.0,0.22,41.3,3.04,2.82,5.09,2.67,15.85,0.0,0.0,0.0,0.0,38.0,4.15,0.9,14.5,5.3,10.0
3714,0.0,5.58,7.13,66.68,83.16,16.77,50.0,0.34,47.3,2.67,2.33,5.29,4.09,15.88,0.0,0.0,0.0,0.0,46.0,4.17,0.95,14.5,5.7,10.0
3715,0.0,5.9,7.52,70.2,86.86,16.0,44.0,0.23,20.0,2.09,1.86,4.75,3.0,15.94,0.0,0.0,0.0,0.0,34.0,4.14,0.81,14.5,5.91,8.58
3716,0.0,5.64,7.2,67.47,83.45,16.75,49.0,0.3,40.3,2.62,2.32,5.16,3.0,15.86,0.0,0.0,0.0,0.0,38.0,4.26,0.91,14.5,5.3,10.0
3717,0.0,5.68,7.26,66.58,82.36,17.48,40.0,0.46,44.4,2.85,2.39,5.4,2.5,16.16,0.0,0.0,0.0,0.0,32.0,4.25,0.95,12.807534027221777,5.02,11.0
3718,0.0,5.78,7.39,67.24,83.21,16.0,37.0,0.22,46.25,2.73,2.51,5.33,1.9,16.27,0.0,0.0,0.0,0.0,36.0,4.45,0.92,12.807534027221777,7.9,11.0
3719,0.0,5.74,7.34,66.3,82.1,17.0,39.0,0.39,35.0,2.93,2.54,5.52,1.94,16.38,0.0,0.0,0.0,0.0,31.0,4.4,0.96,12.807534027221777,2.5,11.0
3720,0.0,5.88,7.51,67.94,84.02,17.0,40.0,0.29,48.0,2.62,2.33,5.25,1.9,16.37,0.0,0.0,0.0,0.0,35.0,4.35,0.89,12.807534027221777,5.19,11.0
3721,0.0,5.92,7.57,67.4,83.36,16.45,35.0,0.35,47.7,2.76,2.41,5.41,1.9,16.6,0.0,0.0,0.0,0.0,30.0,4.4,0.91,12.807534027221777,4.94,11.0
3722,0.0,5.88,7.51,67.35,83.28,16.77,40.0,0.43,47.0,2.76,2.33,5.39,1.92,16.51,0.0,0.0,0.0,0.0,31.0,4.4,0.92,12.807534027221777,4.94,11.0
3723,0.0,5.77,7.37,67.55,83.59,16.0,40.0,0.23,26.55,2.66,2.43,5.25,2.5,16.18,0.0,0.0,0.0,0.0,37.0,4.4,0.91,12.807534027221777,5.93,11.0
3724,0.0,4.02,5.15,57.92,72.96,16.0,50.0,0.04,28.45,3.61,3.57,5.62,2.46,13.35,0.0,0.0,0.0,0.0,22.0,4.37,1.4,12.807534027221777,2.5,11.219009009009008
3725,0.0,4.74,6.1,60.06,74.45,17.0,180.0,0.76,47.0,3.85,3.09,6.02,2.63,15.07,0.0,0.0,0.0,0.0,80.0,4.4,1.27,13.0,8.2,14.92
3726,0.0,5.55,7.09,66.74,83.03,17.55,40.0,0.21,41.0,2.68,2.47,5.25,1.9,15.78,0.0,0.0,0.0,0.0,34.0,4.4,0.95,12.807534027221777,2.5,11.0
3727,0.0,5.7,7.28,67.82,83.93,17.0,40.0,0.24,48.0,2.56,2.32,5.13,2.23,15.94,0.0,0.0,0.0,0.0,39.0,4.3,0.9,12.807534027221777,6.1,10.4
3728,0.0,5.65,7.22,66.85,82.71,17.0,34.0,0.51,30.0,2.77,2.26,5.31,2.34,16.02,0.0,0.0,0.0,0.0,32.0,4.4,0.94,12.807534027221777,5.0,10.8
3729,0.0,5.45,6.97,65.11,82.03,17.0,39.0,0.28,20.47475871313673,2.85,2.57,5.54,1.9,15.88,0.0,0.0,0.0,0.0,34.0,4.4,1.02,12.807534027221777,2.8270625,13.67
3730,0.0,5.72,7.31,66.81,82.68,17.0,37.0,0.29,42.2,2.81,2.52,5.38,2.02,16.21,0.0,0.0,0.0,0.0,35.0,4.4,0.94,12.807534027221777,5.13,11.0
3731,0.0,5.51,7.04,66.16,81.92,17.0,36.0,0.37,11.0,2.86,2.49,5.35,2.43,15.81,0.0,0.0,0.0,0.0,32.0,4.25,0.97,12.807534027221777,8.2,11.0
3732,0.0,5.9,7.56,67.86,83.98,16.0,37.0,0.26,20.5,2.64,2.38,5.3,2.02,16.49,0.0,0.0,0.0,0.0,36.0,4.4,0.9,12.807534027221777,5.51,11.0
3733,0.0,6.17,7.88,68.17,84.33,17.4,38.0,0.37,26.15,2.67,2.3,5.43,1.9,17.06,0.0,0.0,0.0,0.0,32.0,4.36,0.88,12.807534027221777,6.39,11.0
3734,0.0,5.69,7.27,66.83,82.7,17.44,36.0,0.11,8.5,2.79,2.68,5.35,2.21,16.13,0.0,0.0,0.0,0.0,31.0,4.3,0.94,12.807534027221777,5.71,11.0
3735,0.0,5.75,7.31,67.24,83.24,16.45,40.0,0.09,11.4,2.7,2.61,5.28,2.5,16.12,0.0,0.0,0.0,0.0,37.0,4.3,0.92,12.807534027221777,7.0,11.0
3736,0.0,5.53,7.07,66.02,81.73,16.47,38.0,0.23,46.4,2.9,2.67,5.4,2.87,15.89,0.0,0.0,0.0,0.0,37.0,4.17,0.98,12.807534027221777,8.13,12.25
3737,0.0,5.3,6.78,66.25,82.05,17.0,35.0,0.23,10.41,2.74,2.51,5.15,4.92,15.26,0.0,0.0,0.0,0.0,27.0,4.03,0.97,12.807534027221777,8.24,12.0
3738,0.0,5.49,7.03,65.52,79.58,12.0,47.0,0.43,39.15,3.25,2.82,5.48,2.53,15.89,0.0,0.0,0.0,0.0,41.0,4.46,1.0,12.807534027221777,4.84,11.219009009009008
3739,0.0,5.41,6.91,67.59,83.63,16.88,50.0,0.24,43.5,2.5,2.26,4.94,3.0,15.24,0.0,0.0,0.0,0.0,46.0,4.22,0.91,14.5,8.82,9.5
3740,0.0,5.88,7.51,68.45,84.68,16.0,50.0,0.1,8.2,2.49,2.39,5.13,2.67,16.26,0.0,0.0,0.0,0.0,40.0,4.34,0.87,14.5,7.97,8.88
3741,0.0,5.65,7.25,68.59,84.86,16.0,41.0,0.04,11.2,2.38,2.34,4.94,3.0,15.73,0.0,0.0,0.0,0.0,39.0,4.06,0.87,14.6,7.94,10.0
3742,0.0,5.65,7.24,68.28,84.44,16.54,38.0,0.19,21.1,2.45,2.26,5.0,3.0,15.76,0.0,0.0,0.0,0.0,36.0,4.24,0.88,14.5,9.88,10.0
3743,0.0,5.76,7.35,68.29,84.54,16.74,46.0,0.15,23.25,2.47,2.32,5.07,3.0,15.99,0.0,0.0,0.0,0.0,39.0,4.2,0.88,14.5,9.01,10.0
3744,0.0,5.76,7.35,68.34,84.5,16.84,50.0,0.25,10.45,2.48,2.23,5.06,3.0,15.98,0.0,0.0,0.0,0.0,43.0,4.3,0.88,14.5,6.2,9.79
3745,0.0,5.55,7.08,69.17,85.71,17.45,43.0,0.02,19.5,2.18,2.16,4.71,3.69,15.27,0.0,0.0,0.0,0.0,42.0,4.21,0.85,14.5,5.9,10.0
3746,0.0,5.85,7.46,68.96,85.31,16.74,49.0,0.02,29.0,2.36,2.34,4.99,3.0,16.08,0.0,0.0,0.0,0.0,42.0,4.3,0.85,14.5,8.26,10.0
3747,0.0,5.8,7.41,69.37,82.57,16.47,50.0,0.5,32.15,2.76,2.26,4.86,3.49,15.86,0.0,0.0,0.0,0.0,48.0,4.32,0.84,14.5,8.82,10.0
3748,0.0,5.65,7.28,69.25,69.42,16.47,50.0,2.58,4.3,4.74,2.16,4.77,3.43,15.51,0.0,0.0,0.0,0.0,41.0,4.24,0.84,14.5,7.5,10.0
3749,0.0,5.39,6.91,67.65,77.1,16.47,47.0,1.25,7.45,3.47,2.22,4.91,4.0,15.18,0.0,0.0,0.0,0.0,40.0,4.03,0.91,14.5,7.5,10.0
3750,0.0,5.05,6.43,72.74,87.0,17.1,26.0,0.06,18.25,1.77,1.71,3.91,2.43,13.61,0.0,0.0,0.0,0.0,29.0,4.15,0.77,13.0,6.95,10.71
3751,0.0,4.95,6.31,72.6,85.0,16.2,33.0,0.19,19.1,1.99,1.8,3.86,2.29,13.38,0.0,0.0,0.0,0.0,49.0,4.08,0.78,13.0,7.8,10.79
3752,0.0,4.96,6.32,72.54,85.0,17.1,24.0,0.28,24.05,2.0,1.72,3.88,2.14,13.42,0.0,0.0,0.0,0.0,15.0,4.11,0.78,13.0,9.08,10.54
3753,0.0,5.01,6.37,72.28,87.8,16.9,29.0,0.11,8.2,1.66,1.55,3.97,1.98,13.6,0.0,0.0,0.0,0.0,25.0,4.25,0.79,13.0,2.5,13.42
3754,0.0,5.3,6.8,64.3,79.63,18.32,49.0,0.39,31.2,3.19,2.8,5.6,2.78,15.68,0.0,0.0,0.0,0.0,32.0,4.47,1.05,12.807534027221777,5.66,11.219009009009008
3755,0.0,5.75,7.34,68.61,84.86,17.0,33.0,0.05,44.0,2.41,2.36,4.99,2.5,15.9,0.0,0.0,0.0,0.0,19.0,4.3,0.87,12.807534027221777,2.5,9.54
3756,0.0,6.04,7.71,68.91,85.2,17.45,40.0,0.09,10.5,2.45,2.36,5.15,2.37,16.56,0.0,0.0,0.0,0.0,32.0,4.3,0.85,12.807534027221777,2.5,11.0
3757,0.0,5.95,7.6,68.52,84.81,17.0,40.0,0.2,8.55,2.5,2.3,5.17,1.9,16.42,0.0,0.0,0.0,0.0,67.0,4.39,0.87,12.807534027221777,2.5,9.5
3758,0.0,5.87,7.5,68.03,84.28,18.0,34.0,0.32,11.3,2.57,2.25,5.22,2.06,16.33,0.0,0.0,0.0,0.0,33.0,4.35,0.89,12.807534027221777,2.5,11.0
3759,0.0,5.86,7.48,68.43,84.64,18.0,30.0,0.12,6.1,2.49,2.37,5.12,1.9,16.22,0.0,0.0,0.0,0.0,25.0,4.4,0.87,12.807534027221777,2.5,11.0
3760,0.0,5.77,7.37,67.33,83.27,17.44,32.0,0.31,22.3,2.71,2.4,5.3,1.9,16.23,0.0,0.0,0.0,0.0,32.0,4.4,0.92,12.807534027221777,2.5,11.0
3761,0.0,5.64,7.19,70.14,85.12,16.0,29.0,0.22,2.3,2.28,2.06,4.57,2.46,15.3,0.0,0.0,0.0,0.0,14.0,4.16,0.81,12.807534027221777,3.89,11.0
3762,0.0,5.79,7.39,67.88,83.94,17.0,26.0,0.33,11.5,2.59,2.26,5.19,1.9,16.16,0.0,0.0,0.0,0.0,19.0,4.4,0.9,12.807534027221777,2.4,11.0
3763,0.0,4.9,6.24,72.04,85.5,16.8,20.0,0.09,11.1,1.94,1.85,3.93,2.26,13.36,0.0,0.0,0.0,0.0,25.0,4.22,0.8,13.0,2.5,12.42
3764,0.0,4.55,5.85,57.46,71.27,18.44,124.0,1.91,12.45,4.34,2.43,6.42,2.91,15.09,0.0,0.0,0.0,0.0,120.0,4.36,1.41,13.0,2.73,15.63
3765,0.0,5.23,6.67,68.67,85.51,12.62,36.0,0.43,14.4,2.11,1.68,4.56,2.3,14.56,0.0,0.0,0.0,0.0,23.0,4.49,0.87,12.807534027221777,2.5,11.219009009009008
3766,0.0,5.59,7.16,68.69,84.97,16.77,41.0,0.09,9.35,2.33,2.24,4.86,2.67,15.52,0.0,0.0,0.0,0.0,39.0,4.26,0.87,14.5,2.5,9.29
3767,0.0,5.64,7.19,70.33,86.95,16.0,49.0,0.19,21.0,1.99,1.8,4.53,3.0,15.27,0.0,0.0,0.0,0.0,58.0,4.3,0.8,14.5,2.4,7.79
3768,0.0,4.82,6.15,67.68,83.74,16.6,27.0,0.07,20.47475871313673,2.22,2.15,4.42,1.39,13.68,0.0,0.0,0.0,0.0,21.0,4.17,0.92,13.0,2.8270625,18.42
3769,0.0,5.87,7.49,68.37,84.54,18.0,32.0,0.21,8.3,2.51,2.3,5.14,2.91,16.25,0.0,0.0,0.0,0.0,39.0,4.22,0.88,14.5,2.5,10.0
3770,0.0,5.7,7.28,67.6,83.63,16.45,24.0,0.22,16.5,2.62,2.4,5.18,2.63,15.99,0.0,0.0,0.0,0.0,12.0,4.3,0.91,14.5,2.3,10.0
3771,0.0,4.72,6.03,64.12,82.02,16.0,20.0,0.18,9.2,2.54,2.36,5.06,2.46,14.1,0.0,0.0,0.0,0.0,8.0,4.54,1.07,14.5,2.5,10.0
3772,0.0,5.57,7.11,67.61,83.68,16.18,37.0,0.4,24.1,2.55,2.15,5.07,3.0,15.65,0.0,0.0,0.0,0.0,11.0,3.87,0.91,14.5,2.5,10.0
3773,0.0,5.85,7.47,67.49,83.53,17.36,40.0,0.27,20.47475871313673,2.7,2.43,5.33,1.9,16.4,0.0,0.0,0.0,0.0,30.0,4.4,0.91,12.807534027221777,2.8270625,14.83
3774,0.0,5.41,6.9,66.87,84.22,18.0,32.0,0.23,17.35,2.43,2.2,5.1,2.26,15.39,0.0,0.0,0.0,0.0,24.0,4.4,0.94,12.807534027221777,2.4,11.0
3775,0.0,5.82,7.42,69.17,85.59,18.0,27.0,0.2,15.5,2.3,2.1,4.92,2.26,15.96,0.0,0.0,0.0,0.0,19.0,4.37,0.85,12.807534027221777,2.5,11.0
3776,0.0,5.79,7.39,67.84,83.9,17.3,29.0,0.37,18.55,2.6,2.23,5.2,2.0,16.17,0.0,0.0,0.0,0.0,25.0,4.4,0.9,12.807534027221777,2.5,11.0
3777,0.0,6.06,7.73,70.72,85.89,16.47,20.0,0.19,11.3,2.29,2.1,4.75,1.9,16.22,0.0,0.0,0.0,0.0,15.0,4.4,0.78,12.807534027221777,2.5,11.0
3778,0.0,5.56,7.09,70.57,85.62,17.47,30.0,0.13,18.1,2.16,2.03,4.42,2.5,15.02,0.0,0.0,0.0,0.0,21.0,4.2,0.79,12.807534027221777,2.5,11.0
